S/N,Member ID,Group ID,Church ID,PCF ID,Cell ID,Department ID,First Name,Middle Name,Last Name,Gender,Mobile 1,Mobile 2,Email,Profession,Address,Location,Entry Date,Weather Condition,Service Date,Service Day,Service Type,Service Time,Public Holiday,SMS Notification,Email Notification,SMS Reminder,Email Reminder,Free Transportation,External Speaker,Church Venue,Outreach Program,Love Feast,Attendance
892,M012,G012,CH012,PCF012,C012,D012,Favour,Nneka,Mbah,Female,8145766530,9145766530,favournn@yahoo.com,Banker,"29 Opebi, Maryland",Lagos State,8/14/2021,2,5/17/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
893,M013,G013,CH013,PCF013,C013,D013,Charles,Pamilerin,Udeh,Male,8013908762,9013908762,charlespa@yahoo.com,Estate Surveyor,"14 Musa street, Ajah",Lagos State,8/15/2021,2,5/17/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
894,M014,G014,CH014,PCF014,C014,D014,Toke,Nicole,Makinwa,Female,8176669827,9176669827,tokeni@yahoo.com,Civil Engineer,"10 Benson Lane, Minna",Ogun State,8/16/2021,2,5/17/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
895,M015,G015,CH015,PCF015,C015,D015,Grace,Onyinye,Otuka,Female,8039883939,9039883939,graceon@yahoo.com,Mechanic,"2 Peaceville street, Ikoyi",Lagos State,8/17/2021,2,5/17/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
896,M016,G016,CH016,PCF016,C016,D016,Chiduziem,Chris,Ejimofor,Male,8167869696,9167869696,chiduziemch@yahoo.com,Electrician,"40 Pilsan street, Shomolu",Lagos State,8/18/2021,2,5/17/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
897,M017,G017,CH017,PCF017,C017,D017,Uzoma,Michael,Obasi,Male,8123458876,9123458876,uzomami@yahoo.com,Housekeeper,"12 Dunsin St., Victoria Island",Lagos State,8/19/2021,2,5/17/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
898,M018,G018,CH018,PCF018,C018,D018,King,Daniel,Obaseki,Male,8067542288,9067542288,kingda@yahoo.com,Gardener,"23 Opebi, Maryland",Lagos State,8/20/2021,2,5/17/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
899,M019,G019,CH019,PCF019,C019,D019,Aminu,Abubakar,Tambuwal,Male,8123242425,9123242425,aminuab@yahoo.com,Scientist,"10Musa street, Ajah",Lagos State,8/21/2021,2,5/17/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
900,M020,G020,CH020,PCF020,C020,D020,Jesse,David,Omoko,Male,8189655437,9189655437,jesseda@yahoo.com,Statitiscian,"8 Benson Lane, Minna",Lagos State,8/22/2021,2,5/17/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
901,M001,G001,CH001,PCF001,C001,D001,Omolara,Sandra,Adeniyi,Female,8089675432,9089675432,omolara@gmail.com,Teacher,"23 Peak Lane, Ikeja",Lagos State,8/3/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
902,M002,G002,CH002,PCF002,C002,D002,Olaide,Oluwanisola,Agbaje,Male,8178923892,9178923892,olaide@gmail.com,Nurse,"4 Peace estate, Gbagada",Lagos State,8/3/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
903,M003,G003,CH003,PCF003,C003,D003,Funmilayo,Makuachukwu,Onu,Female,8058666777,9058666777,funmimak@gmail.com,Pilot,"45 ladilak, Bariga", Ogun State,8/3/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
904,M004,G004,CH004,PCF004,C004,D004,Makinwa,Hope,Okonkwo,Female,8033980034,9033980034,makinwaoko@gmail.com,Doctor,"18 Dunsin St., Lekki",Lagos State,8/4/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
905,M005,G005,CH005,PCF005,C005,D005,Onome,Olaoluwa,Bode,Female,8090223344,9090223344,onome26@yahoo.com,Driver,"29 Opebi, Ikeja",Lagos State,8/6/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
906,M006,G006,CH006,PCF006,C006,D006,Bukola,Gbadamosi,Obadun,Male,8032675409,9032675409,bukolagb@yahoo.com,Bricklayer,"14 Musa street, Ikeja",Lagos State,8/8/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
907,M007,G007,CH007,PCF007,C007,D007,Isioma,Joy,Oti,Female,8089290654,9089290654,isiomajo@yahoo.com,Teacher,"10 Benson Lane, Ikeja",Lagos State,8/9/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
908,M008,G008,CH008,PCF008,C008,D008,Ifunanya,Grace,Onah,Female,8023880823,9023880823,ifunanyagr@yahoo.com,Accountant,"23 Peak Lane, Yaba",Lagos State,8/10/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
909,M009,G009,CH009,PCF009,C009,D009,Victory,Chinemerem,Njoku,Male,8023554488,9023554488,victorych@yahoo.com,Civil Engineer,"4 Peace estate, Ibafo",Lagos State,8/11/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
910,M010,G010,CH010,PCF010,C010,D010,Oshoriame,Christabel,Olumese,Female,8165790000,9165790000,oshoriamech@yahoo.com,Receptionist,"40 ladilak, Shomolu",Lagos State,8/12/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
911,M011,G011,CH011,PCF011,C011,D011,Osasenega,Samuel,Usoh,Male,8088223456,9088223456,osasenegasa@yahoo.com,Tailor,"18 Dunsin St., Victoria Island",Lagos State,8/13/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
912,M012,G012,CH012,PCF012,C012,D012,Favour,Nneka,Mbah,Female,8145766530,9145766530,favournn@yahoo.com,Banker,"29 Opebi, Maryland",Lagos State,8/14/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
913,M013,G013,CH013,PCF013,C013,D013,Charles,Pamilerin,Udeh,Male,8013908762,9013908762,charlespa@yahoo.com,Estate Surveyor,"14 Musa street, Ajah",Lagos State,8/15/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
914,M014,G014,CH014,PCF014,C014,D014,Toke,Nicole,Makinwa,Female,8176669827,9176669827,tokeni@yahoo.com,Civil Engineer,"10 Benson Lane, Minna",Ogun State,8/16/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
915,M015,G015,CH015,PCF015,C015,D015,Grace,Onyinye,Otuka,Female,8039883939,9039883939,graceon@yahoo.com,Mechanic,"2 Peaceville street, Ikoyi",Lagos State,8/17/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
916,M016,G016,CH016,PCF016,C016,D016,Chiduziem,Chris,Ejimofor,Male,8167869696,9167869696,chiduziemch@yahoo.com,Electrician,"40 Pilsan street, Shomolu",Lagos State,8/18/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
917,M017,G017,CH017,PCF017,C017,D017,Uzoma,Michael,Obasi,Male,8123458876,9123458876,uzomami@yahoo.com,Housekeeper,"12 Dunsin St., Victoria Island",Lagos State,8/19/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
918,M018,G018,CH018,PCF018,C018,D018,King,Daniel,Obaseki,Male,8067542288,9067542288,kingda@yahoo.com,Gardener,"23 Opebi, Maryland",Lagos State,8/20/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
919,M019,G019,CH019,PCF019,C019,D019,Aminu,Abubakar,Tambuwal,Male,8123242425,9123242425,aminuab@yahoo.com,Scientist,"10Musa street, Ajah",Lagos State,8/21/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
920,M020,G020,CH020,PCF020,C020,D020,Jesse,David,Omoko,Male,8189655437,9189655437,jesseda@yahoo.com,Statitiscian,"8 Benson Lane, Minna",Lagos State,8/22/2021,2,5/19/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
921,M001,G001,CH001,PCF001,C001,D001,Omolara,Sandra,Adeniyi,Female,8089675432,9089675432,omolara@gmail.com,Teacher,"23 Peak Lane, Ikeja",Lagos State,8/3/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,0
922,M002,G002,CH002,PCF002,C002,D002,Olaide,Oluwanisola,Agbaje,Male,8178923892,9178923892,olaide@gmail.com,Nurse,"4 Peace estate, Gbagada",Lagos State,8/3/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,1
923,M003,G003,CH003,PCF003,C003,D003,Funmilayo,Makuachukwu,Onu,Female,8058666777,9058666777,funmimak@gmail.com,Pilot,"45 ladilak, Bariga", Ogun State,8/3/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,0
924,M004,G004,CH004,PCF004,C004,D004,Makinwa,Hope,Okonkwo,Female,8033980034,9033980034,makinwaoko@gmail.com,Doctor,"18 Dunsin St., Lekki",Lagos State,8/4/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,0
925,M005,G005,CH005,PCF005,C005,D005,Onome,Olaoluwa,Bode,Female,8090223344,9090223344,onome26@yahoo.com,Driver,"29 Opebi, Ikeja",Lagos State,8/6/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,1
926,M006,G006,CH006,PCF006,C006,D006,Bukola,Gbadamosi,Obadun,Male,8032675409,9032675409,bukolagb@yahoo.com,Bricklayer,"14 Musa street, Ikeja",Lagos State,8/8/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,0
927,M007,G007,CH007,PCF007,C007,D007,Isioma,Joy,Oti,Female,8089290654,9089290654,isiomajo@yahoo.com,Teacher,"10 Benson Lane, Ikeja",Lagos State,8/9/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,1
928,M008,G008,CH008,PCF008,C008,D008,Ifunanya,Grace,Onah,Female,8023880823,9023880823,ifunanyagr@yahoo.com,Accountant,"23 Peak Lane, Yaba",Lagos State,8/10/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,0
929,M009,G009,CH009,PCF009,C009,D009,Victory,Chinemerem,Njoku,Male,8023554488,9023554488,victorych@yahoo.com,Civil Engineer,"4 Peace estate, Ibafo",Lagos State,8/11/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,1
930,M010,G010,CH010,PCF010,C010,D010,Oshoriame,Christabel,Olumese,Female,8165790000,9165790000,oshoriamech@yahoo.com,Receptionist,"40 ladilak, Shomolu",Lagos State,8/12/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,0
931,M011,G011,CH011,PCF011,C011,D011,Osasenega,Samuel,Usoh,Male,8088223456,9088223456,osasenegasa@yahoo.com,Tailor,"18 Dunsin St., Victoria Island",Lagos State,8/13/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,0
932,M012,G012,CH012,PCF012,C012,D012,Favour,Nneka,Mbah,Female,8145766530,9145766530,favournn@yahoo.com,Banker,"29 Opebi, Maryland",Lagos State,8/14/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,1
933,M013,G013,CH013,PCF013,C013,D013,Charles,Pamilerin,Udeh,Male,8013908762,9013908762,charlespa@yahoo.com,Estate Surveyor,"14 Musa street, Ajah",Lagos State,8/15/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,0
934,M014,G014,CH014,PCF014,C014,D014,Toke,Nicole,Makinwa,Female,8176669827,9176669827,tokeni@yahoo.com,Civil Engineer,"10 Benson Lane, Minna",Ogun State,8/16/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,1
935,M015,G015,CH015,PCF015,C015,D015,Grace,Onyinye,Otuka,Female,8039883939,9039883939,graceon@yahoo.com,Mechanic,"2 Peaceville street, Ikoyi",Lagos State,8/17/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,0
936,M016,G016,CH016,PCF016,C016,D016,Chiduziem,Chris,Ejimofor,Male,8167869696,9167869696,chiduziemch@yahoo.com,Electrician,"40 Pilsan street, Shomolu",Lagos State,8/18/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,1
937,M017,G017,CH017,PCF017,C017,D017,Uzoma,Michael,Obasi,Male,8123458876,9123458876,uzomami@yahoo.com,Housekeeper,"12 Dunsin St., Victoria Island",Lagos State,8/19/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,1
938,M018,G018,CH018,PCF018,C018,D018,King,Daniel,Obaseki,Male,8067542288,9067542288,kingda@yahoo.com,Gardener,"23 Opebi, Maryland",Lagos State,8/20/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,1
939,M019,G019,CH019,PCF019,C019,D019,Aminu,Abubakar,Tambuwal,Male,8123242425,9123242425,aminuab@yahoo.com,Scientist,"10Musa street, Ajah",Lagos State,8/21/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,1
940,M020,G020,CH020,PCF020,C020,D020,Jesse,David,Omoko,Male,8189655437,9189655437,jesseda@yahoo.com,Statitiscian,"8 Benson Lane, Minna",Lagos State,8/22/2021,2,5/22/2021,7,4,1,0,0,0,0,0,0,0,0,0,0,0
941,M001,G001,CH001,PCF001,C001,D001,Omolara,Sandra,Adeniyi,Female,8089675432,9089675432,omolara@gmail.com,Teacher,"23 Peak Lane, Ikeja",Lagos State,8/3/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,0
942,M002,G002,CH002,PCF002,C002,D002,Olaide,Oluwanisola,Agbaje,Male,8178923892,9178923892,olaide@gmail.com,Nurse,"4 Peace estate, Gbagada",Lagos State,8/3/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,0
943,M003,G003,CH003,PCF003,C003,D003,Funmilayo,Makuachukwu,Onu,Female,8058666777,9058666777,funmimak@gmail.com,Pilot,"45 ladilak, Bariga", Ogun State,8/3/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,1
944,M004,G004,CH004,PCF004,C004,D004,Makinwa,Hope,Okonkwo,Female,8033980034,9033980034,makinwaoko@gmail.com,Doctor,"18 Dunsin St., Lekki",Lagos State,8/4/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,0
945,M005,G005,CH005,PCF005,C005,D005,Onome,Olaoluwa,Bode,Female,8090223344,9090223344,onome26@yahoo.com,Driver,"29 Opebi, Ikeja",Lagos State,8/6/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,0
946,M006,G006,CH006,PCF006,C006,D006,Bukola,Gbadamosi,Obadun,Male,8032675409,9032675409,bukolagb@yahoo.com,Bricklayer,"14 Musa street, Ikeja",Lagos State,8/8/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,1
947,M007,G007,CH007,PCF007,C007,D007,Isioma,Joy,Oti,Female,8089290654,9089290654,isiomajo@yahoo.com,Teacher,"10 Benson Lane, Ikeja",Lagos State,8/9/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,1
948,M008,G008,CH008,PCF008,C008,D008,Ifunanya,Grace,Onah,Female,8023880823,9023880823,ifunanyagr@yahoo.com,Accountant,"23 Peak Lane, Yaba",Lagos State,8/10/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,0
949,M009,G009,CH009,PCF009,C009,D009,Victory,Chinemerem,Njoku,Male,8023554488,9023554488,victorych@yahoo.com,Civil Engineer,"4 Peace estate, Ibafo",Lagos State,8/11/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,0
950,M010,G010,CH010,PCF010,C010,D010,Oshoriame,Christabel,Olumese,Female,8165790000,9165790000,oshoriamech@yahoo.com,Receptionist,"40 ladilak, Shomolu",Lagos State,8/12/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,1
951,M011,G011,CH011,PCF011,C011,D011,Osasenega,Samuel,Usoh,Male,8088223456,9088223456,osasenegasa@yahoo.com,Tailor,"18 Dunsin St., Victoria Island",Lagos State,8/13/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,1
952,M012,G012,CH012,PCF012,C012,D012,Favour,Nneka,Mbah,Female,8145766530,9145766530,favournn@yahoo.com,Banker,"29 Opebi, Maryland",Lagos State,8/14/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,0
953,M013,G013,CH013,PCF013,C013,D013,Charles,Pamilerin,Udeh,Male,8013908762,9013908762,charlespa@yahoo.com,Estate Surveyor,"14 Musa street, Ajah",Lagos State,8/15/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,1
954,M014,G014,CH014,PCF014,C014,D014,Toke,Nicole,Makinwa,Female,8176669827,9176669827,tokeni@yahoo.com,Civil Engineer,"10 Benson Lane, Minna",Ogun State,8/16/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,1
955,M015,G015,CH015,PCF015,C015,D015,Grace,Onyinye,Otuka,Female,8039883939,9039883939,graceon@yahoo.com,Mechanic,"2 Peaceville street, Ikoyi",Lagos State,8/17/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,1
956,M016,G016,CH016,PCF016,C016,D016,Chiduziem,Chris,Ejimofor,Male,8167869696,9167869696,chiduziemch@yahoo.com,Electrician,"40 Pilsan street, Shomolu",Lagos State,8/18/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,0
957,M017,G017,CH017,PCF017,C017,D017,Uzoma,Michael,Obasi,Male,8123458876,9123458876,uzomami@yahoo.com,Housekeeper,"12 Dunsin St., Victoria Island",Lagos State,8/19/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,0
958,M018,G018,CH018,PCF018,C018,D018,King,Daniel,Obaseki,Male,8067542288,9067542288,kingda@yahoo.com,Gardener,"23 Opebi, Maryland",Lagos State,8/20/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,1
959,M019,G019,CH019,PCF019,C019,D019,Aminu,Abubakar,Tambuwal,Male,8123242425,9123242425,aminuab@yahoo.com,Scientist,"10Musa street, Ajah",Lagos State,8/21/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,1
960,M020,G020,CH020,PCF020,C020,D020,Jesse,David,Omoko,Male,8189655437,9189655437,jesseda@yahoo.com,Statitiscian,"8 Benson Lane, Minna",Lagos State,8/22/2021,2,5/23/2021,1,1,1,0,1,1,1,1,1,1,1,1,1,1
961,M001,G001,CH001,PCF001,C001,D001,Omolara,Sandra,Adeniyi,Female,8089675432,9089675432,omolara@gmail.com,Teacher,"23 Peak Lane, Ikeja",Lagos State,8/3/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
962,M002,G002,CH002,PCF002,C002,D002,Olaide,Oluwanisola,Agbaje,Male,8178923892,9178923892,olaide@gmail.com,Nurse,"4 Peace estate, Gbagada",Lagos State,8/3/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
963,M003,G003,CH003,PCF003,C003,D003,Funmilayo,Makuachukwu,Onu,Female,8058666777,9058666777,funmimak@gmail.com,Pilot,"45 ladilak, Bariga", Ogun State,8/3/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
964,M004,G004,CH004,PCF004,C004,D004,Makinwa,Hope,Okonkwo,Female,8033980034,9033980034,makinwaoko@gmail.com,Doctor,"18 Dunsin St., Lekki",Lagos State,8/4/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
965,M005,G005,CH005,PCF005,C005,D005,Onome,Olaoluwa,Bode,Female,8090223344,9090223344,onome26@yahoo.com,Driver,"29 Opebi, Ikeja",Lagos State,8/6/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
966,M006,G006,CH006,PCF006,C006,D006,Bukola,Gbadamosi,Obadun,Male,8032675409,9032675409,bukolagb@yahoo.com,Bricklayer,"14 Musa street, Ikeja",Lagos State,8/8/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
967,M007,G007,CH007,PCF007,C007,D007,Isioma,Joy,Oti,Female,8089290654,9089290654,isiomajo@yahoo.com,Teacher,"10 Benson Lane, Ikeja",Lagos State,8/9/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
968,M008,G008,CH008,PCF008,C008,D008,Ifunanya,Grace,Onah,Female,8023880823,9023880823,ifunanyagr@yahoo.com,Accountant,"23 Peak Lane, Yaba",Lagos State,8/10/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
969,M009,G009,CH009,PCF009,C009,D009,Victory,Chinemerem,Njoku,Male,8023554488,9023554488,victorych@yahoo.com,Civil Engineer,"4 Peace estate, Ibafo",Lagos State,8/11/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
970,M010,G010,CH010,PCF010,C010,D010,Oshoriame,Christabel,Olumese,Female,8165790000,9165790000,oshoriamech@yahoo.com,Receptionist,"40 ladilak, Shomolu",Lagos State,8/12/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
971,M011,G011,CH011,PCF011,C011,D011,Osasenega,Samuel,Usoh,Male,8088223456,9088223456,osasenegasa@yahoo.com,Tailor,"18 Dunsin St., Victoria Island",Lagos State,8/13/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
972,M012,G012,CH012,PCF012,C012,D012,Favour,Nneka,Mbah,Female,8145766530,9145766530,favournn@yahoo.com,Banker,"29 Opebi, Maryland",Lagos State,8/14/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
973,M013,G013,CH013,PCF013,C013,D013,Charles,Pamilerin,Udeh,Male,8013908762,9013908762,charlespa@yahoo.com,Estate Surveyor,"14 Musa street, Ajah",Lagos State,8/15/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
974,M014,G014,CH014,PCF014,C014,D014,Toke,Nicole,Makinwa,Female,8176669827,9176669827,tokeni@yahoo.com,Civil Engineer,"10 Benson Lane, Minna",Ogun State,8/16/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
975,M015,G015,CH015,PCF015,C015,D015,Grace,Onyinye,Otuka,Female,8039883939,9039883939,graceon@yahoo.com,Mechanic,"2 Peaceville street, Ikoyi",Lagos State,8/17/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
976,M016,G016,CH016,PCF016,C016,D016,Chiduziem,Chris,Ejimofor,Male,8167869696,9167869696,chiduziemch@yahoo.com,Electrician,"40 Pilsan street, Shomolu",Lagos State,8/18/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
977,M017,G017,CH017,PCF017,C017,D017,Uzoma,Michael,Obasi,Male,8123458876,9123458876,uzomami@yahoo.com,Housekeeper,"12 Dunsin St., Victoria Island",Lagos State,8/19/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
978,M018,G018,CH018,PCF018,C018,D018,King,Daniel,Obaseki,Male,8067542288,9067542288,kingda@yahoo.com,Gardener,"23 Opebi, Maryland",Lagos State,8/20/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
979,M019,G019,CH019,PCF019,C019,D019,Aminu,Abubakar,Tambuwal,Male,8123242425,9123242425,aminuab@yahoo.com,Scientist,"10Musa street, Ajah",Lagos State,8/21/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,1
980,M020,G020,CH020,PCF020,C020,D020,Jesse,David,Omoko,Male,8189655437,9189655437,jesseda@yahoo.com,Statitiscian,"8 Benson Lane, Minna",Lagos State,8/22/2021,1,5/24/2021,2,2,3,0,0,0,0,0,0,0,0,0,0,0
981,M001,G001,CH001,PCF001,C001,D001,Omolara,Sandra,Adeniyi,Female,8089675432,9089675432,omolara@gmail.com,Teacher,"23 Peak Lane, Ikeja",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
982,M002,G002,CH002,PCF002,C002,D002,Olaide,Oluwanisola,Agbaje,Male,8178923892,9178923892,olaide@gmail.com,Nurse,"4 Peace estate, Gbagada",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
983,M003,G003,CH003,PCF003,C003,D003,Funmilayo,Makuachukwu,Onu,Female,8058666777,9058666777,funmimak@gmail.com,Pilot,"45 ladilak, Bariga", Ogun State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
984,M004,G004,CH004,PCF004,C004,D004,Makinwa,Hope,Okonkwo,Female,8033980034,9033980034,makinwaoko@gmail.com,Doctor,"18 Dunsin St., Lekki",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
985,M005,G005,CH005,PCF005,C005,D005,Onome,Olaoluwa,Bode,Female,8090223344,9090223344,onome26@yahoo.com,Driver,"29 Opebi, Ikeja",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
986,M006,G006,CH006,PCF006,C006,D006,Bukola,Gbadamosi,Obadun,Male,8032675409,9032675409,bukolagb@yahoo.com,Bricklayer,"14 Musa street, Ikeja",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
987,M007,G007,CH007,PCF007,C007,D007,Isioma,Joy,Oti,Female,8089290654,9089290654,isiomajo@yahoo.com,Teacher,"10 Benson Lane, Ikeja",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
988,M008,G008,CH008,PCF008,C008,D008,Ifunanya,Grace,Onah,Female,8023880823,9023880823,ifunanyagr@yahoo.com,Accountant,"23 Peak Lane, Yaba",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
989,M009,G009,CH009,PCF009,C009,D009,Victory,Chinemerem,Njoku,Male,8023554488,9023554488,victorych@yahoo.com,Civil Engineer,"4 Peace estate, Ibafo",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
990,M010,G010,CH010,PCF010,C010,D010,Oshoriame,Christabel,Olumese,Female,8165790000,9165790000,oshoriamech@yahoo.com,Receptionist,"40 ladilak, Shomolu",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
991,M011,G011,CH011,PCF011,C011,D011,Osasenega,Samuel,Usoh,Male,8088223456,9088223456,osasenegasa@yahoo.com,Tailor,"18 Dunsin St., Victoria Island",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,0
992,M012,G012,CH012,PCF012,C012,D012,Favour,Nneka,Mbah,Female,8145766530,9145766530,favournn@yahoo.com,Banker,"29 Opebi, Maryland",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
993,M013,G013,CH013,PCF013,C013,D013,Charles,Pamilerin,Udeh,Male,8013908762,9013908762,charlespa@yahoo.com,Estate Surveyor,"14 Musa street, Ajah",Lagos State,7/31/2021,2,5/26/2021,4,3,3,0,1,1,1,1,1,1,1,1,1,1
